,word,freq,s1,s2,s3,s4,s5,s6,s7,s8,s9
3227,sluggish,1,,,,,,,,,
3228,assumption,1,,,,,,,,,
3229,avoided,1,,,,,,,,,
3230,p/view,1,,,,,,,,,
3231,utilise,1,,,,,,,,,
3232,hastily,1,,,,,,,,,
3233,attracted,1,,,,,,,,,
3234,contained,1,,,,,,,,,
3235,managed,1,,,,,,,,,
3236,performing,1,,,,,,,,,
3237,monster,1,,,,,,,,,
3238,hefty,1,,,,,,,,,
3239,mapped,1,,,,,,,,,
3240,melancholic,1,,,,,,,,,
3241,fainter,1,,,,,,,,,
3242,besides,1,,,,,,,,,
3243,ominous,1,,,,,,,,,
3244,advance,1,,,,,,,,,
3245,underwear,1,,,,,,,,,
3246,photography.we,1,,,,,,,,,
3247,printing/framing,1,,,,,,,,,
3248,instagram.i,1,,,,,,,,,
3249,deprivation,1,,,,,,,,,
3250,transition,1,,,,,,,,,
3251,modest,1,,,,,,,,,
3252,british,1,,,,,,,,,
3253,annoying,1,,,,,,,,,
3254,turd,1,,,,,,,,,
3255,fe,1,,,,,,,,,
3256,emotion,1,,,,,,,,,
3257,saving,1,,,,,,,,,
3258,lone,1,,,,,,,,,
3259,re-activate,1,,,,,,,,,
3260,spanish,1,,,,,,,,,
3261,drove,1,,,,,,,,,
3262,tomorrow,1,,,,,,,,,
3263,wrath,1,,,,,,,,,
3264,stuck,1,,,,,,,,,
3265,capitalize,1,,,,,,,,,
3266,structured,1,,,,,,,,,
3267,plastic,1,,,,,,,,,
3268,anyone,1,,,,,,,,,
3269,indicate,1,,,,,,,,,
3270,teacher,1,,,,,,,,,
3271,influencing,1,,,,,,,,,
3272,draft,1,,,,,,,,,
3273,realization,1,,,,,,,,,
3274,blinkies,1,,,,,,,,,
3275,facebook.a,1,,,,,,,,,
3276,mostly,1,,,,,,,,,
3277,cope,1,,,,,,,,,
3278,grip-up,1,,,,,,,,,
3279,artifact,1,,,,,,,,,
3280,video.that,1,,,,,,,,,
3281,eliminated,1,,,,,,,,,
3282,appreciated,1,,,,,,,,,
3283,population,1,,,,,,,,,
3284,rugged,1,,,,,,,,,
3285,optimise,1,,,,,,,,,
3286,depressed,1,,,,,,,,,
3287,gigapan,1,,,,,,,,,
3288,optimism,1,,,,,,,,,
3289,approve,1,,,,,,,,,
3290,victorian,1,,,,,,,,,
3291,emphasis,1,,,,,,,,,
3292,aesthetic,1,,,,,,,,,
3293,accessed,1,,,,,,,,,
3294,wandering,1,,,,,,,,,
3295,meticulous,1,,,,,,,,,
3296,inferring,1,,,,,,,,,
3297,lick,1,,,,,,,,,
3298,seam,1,,,,,,,,,
3299,reviewing,1,,,,,,,,,
3300,argument,1,,,,,,,,,
3301,fascinates,1,,,,,,,,,
3302,jet-lagged,1,,,,,,,,,
3303,photokina,1,,,,,,,,,
3304,sat,1,,,,,,,,,
3305,relined,1,,,,,,,,,
3306,gorillapod,1,,,,,,,,,
3307,fashionable,1,,,,,,,,,
3308,shadow/highlight,1,,,,,,,,,
3309,veteran,1,,,,,,,,,
3310,answering,1,,,,,,,,,
3311,up-close,1,,,,,,,,,
3312,destroy,1,,,,,,,,,
3313,handholding,1,,,,,,,,,
3314,commonplace,1,,,,,,,,,
3315,trace,1,,,,,,,,,
3316,price,1,,,,,,,,,
3317,arena,1,,,,,,,,,
3318,risen,1,,,,,,,,,
3319,importantly,1,,,,,,,,,
3320,mapapp,1,,,,,,,,,
3321,multiply,1,,,,,,,,,
3322,america,1,,,,,,,,,
3323,swing,1,,,,,,,,,
3324,overlooked,1,,,,,,,,,
3325,peninsula,1,,,,,,,,,
3326,surprising,1,,,,,,,,,
3327,failure,1,,,,,,,,,
3328,average,1,,,,,,,,,
3329,wing,1,,,,,,,,,
3330,squint,1,,,,,,,,,
3331,arguably,1,,,,,,,,,
3332,senior,1,,,,,,,,,
3333,trotted,1,,,,,,,,,
3334,perch,1,,,,,,,,,
3335,drastically,1,,,,,,,,,
3336,german,1,,,,,,,,,
3337,contemporary,1,,,,,,,,,
3338,lonelyspeck.com/stareater,1,,,,,,,,,
3339,shoe,1,,,,,,,,,
3340,snugly,1,,,,,,,,,
3341,label,1,,,,,,,,,
3342,pacific,1,,,,,,,,,
3343,ultrawide,1,,,,,,,,,
3344,punchy,1,,,,,,,,,
3345,effect.,1,,,,,,,,,
3346,believing,1,,,,,,,,,
3347,equipped,1,,,,,,,,,
3348,enthusiasm,1,,,,,,,,,
3349,-ianone,1,,,,,,,,,
3350,dreaded,1,,,,,,,,,
3351,*exact,1,,,,,,,,,
3352,c,1,,,,,,,,,
3353,vary,1,,,,,,,,,
3354,super-saturated,1,,,,,,,,,
3355,upgrade,1,,,,,,,,,
3356,distinctly,1,,,,,,,,,
3357,hedge,1,,,,,,,,,
3358,gem,1,,,,,,,,,
3359,secondary,1,,,,,,,,,
3360,superb,1,,,,,,,,,
3361,yield,1,,,,,,,,,
3362,paper,1,,,,,,,,,
3363,predicted,1,,,,,,,,,
3364,spaniard,1,,,,,,,,,
3365,hinged,1,,,,,,,,,
3366,detachable,1,,,,,,,,,
3367,cmos,1,,,,,,,,,
3368,artistically,1,,,,,,,,,
3369,keyboard,1,,,,,,,,,
3370,separately,1,,,,,,,,,
3371,pixel-wise,1,,,,,,,,,
3372,rewarded,1,,,,,,,,,
3373,village,1,,,,,,,,,
3374,satisfying,1,,,,,,,,,
3375,tackling,1,,,,,,,,,
3376,photoshopped/processed,1,,,,,,,,,
3377,skyscraper,1,,,,,,,,,
3378,affecting,1,,,,,,,,,
3379,arrival,1,,,,,,,,,
3380,stateside,1,,,,,,,,,
3381,august,1,,,,,,,,,
3382,scanning,1,,,,,,,,,
3383,comp,1,,,,,,,,,
3384,smear,1,,,,,,,,,
3385,blame,1,,,,,,,,,
3386,woodstork,1,,,,,,,,,
3387,recall,1,,,,,,,,,
3388,adventure.iso,1,,,,,,,,,
3389,colour*,1,,,,,,,,,
3390,uninspiring,1,,,,,,,,,
3391,tour,1,,,,,,,,,
3392,comm,1,,,,,,,,,
3393,railway,1,,,,,,,,,
3394,expression,1,,,,,,,,,
3395,duty,1,,,,,,,,,
3396,colony,1,,,,,,,,,
3397,inexplicable,1,,,,,,,,,
3398,satisfaction,1,,,,,,,,,
3399,anti,1,,,,,,,,,
3400,endeavor,1,,,,,,,,,
3401,comprehend,1,,,,,,,,,
3402,boat,1,,,,,,,,,
3403,turkey,1,,,,,,,,,
3404,aiming,1,,,,,,,,,
3405,camera-to-subject,1,,,,,,,,,
3406,exerting,1,,,,,,,,,
3407,etc.,1,,,,,,,,,
3408,informed,1,,,,,,,,,
3409,columbia,1,,,,,,,,,
3410,breath,1,,,,,,,,,
3411,practised,1,,,,,,,,,
3412,articulating,1,,,,,,,,,
3413,outweighed,1,,,,,,,,,
3414,engine,1,,,,,,,,,
3415,shortlist,1,,,,,,,,,
3416,shopping,1,,,,,,,,,
3417,nifty,1,,,,,,,,,
3418,layperson,1,,,,,,,,,
3419,exporting,1,,,,,,,,,
3420,geothermal,1,,,,,,,,,
3421,wake,1,,,,,,,,,
3422,foggy,1,,,,,,,,,
3423,by-nc,1,,,,,,,,,
3424,stacked,1,,,,,,,,,
3425,worried,1,,,,,,,,,
3426,photoshopping,1,,,,,,,,,
3427,slippery,1,,,,,,,,,
3428,newspaper,1,,,,,,,,,
3429,slapping,1,,,,,,,,,
3430,prevalence,1,,,,,,,,,
3431,purportedly,1,,,,,,,,,
3432,ambient,1,,,,,,,,,
3433,everyday,1,,,,,,,,,
3434,locking,1,,,,,,,,,
3435,misleading,1,,,,,,,,,
3436,moss,1,,,,,,,,,
3437,document,1,,,,,,,,,
3438,isle,1,,,,,,,,,
3439,ye,1,,,,,,,,,
3440,rainy,1,,,,,,,,,
3441,noticing,1,,,,,,,,,
3442,running,1,,,,,,,,,
3443,invariance,1,,,,,,,,,
3444,stuttering,1,,,,,,,,,
3445,tradition,1,,,,,,,,,
3446,enchanting,1,,,,,,,,,
3447,teepee,1,,,,,,,,,
3448,drain,1,,,,,,,,,
3449,whose,1,,,,,,,,,
3450,rossbeigh,1,,,,,,,,,
3451,charger,1,,,,,,,,,
3452,substantive,1,,,,,,,,,
3453,ground/mud/,1,,,,,,,,,
3454,gorsh,1,,,,,,,,,
3455,grumpy,1,,,,,,,,,
3456,charged,1,,,,,,,,,
3457,permissible,1,,,,,,,,,
3458,sub-consciously,1,,,,,,,,,
3459,post-post-,1,,,,,,,,,
3460,sweeping,1,,,,,,,,,
3461,reputable,1,,,,,,,,,
3462,kill,1,,,,,,,,,
3463,imparting,1,,,,,,,,,
3464,blow,1,,,,,,,,,
3465,heuristic,1,,,,,,,,,
3466,-ianaccessible,1,,,,,,,,,
3467,deceiving,1,,,,,,,,,
3468,hint,1,,,,,,,,,
3469,appropriately,1,,,,,,,,,
3470,blob,1,,,,,,,,,
3471,foreboding,1,,,,,,,,,
3472,nav,1,,,,,,,,,
3473,flashing,1,,,,,,,,,
3474,heavier,1,,,,,,,,,
3475,disrupt,1,,,,,,,,,
3476,rough,1,,,,,,,,,
3477,boast,1,,,,,,,,,
3478,crepuscular,1,,,,,,,,,
3479,snow/ice-encrusted,1,,,,,,,,,
3480,unedited,1,,,,,,,,,
3481,facebook.lots,1,,,,,,,,,
3482,politely,1,,,,,,,,,
3483,confined,1,,,,,,,,,
3484,cd,1,,,,,,,,,
3485,disappointed,1,,,,,,,,,
3486,dare,1,,,,,,,,,
3487,photojournalism,1,,,,,,,,,
3488,fortune,1,,,,,,,,,
3489,cz,1,,,,,,,,,
3490,served,1,,,,,,,,,
3491,recognize,1,,,,,,,,,
3492,stretched,1,,,,,,,,,
3493,exposed,1,,,,,,,,,
3494,existing,1,,,,,,,,,
3495,pronounce,1,,,,,,,,,
3496,muddled,1,,,,,,,,,
3497,imaged,1,,,,,,,,,
3498,respect,1,,,,,,,,,
3499,whiters,1,,,,,,,,,
3500,generates,1,,,,,,,,,
3501,deselect,1,,,,,,,,,
3502,poll,1,,,,,,,,,
3503,exif,1,,,,,,,,,
3504,confirm,1,,,,,,,,,
3505,poorly,1,,,,,,,,,
3506,securely,1,,,,,,,,,
3507,caherdaniel,1,,,,,,,,,
3508,ryan,1,,,,,,,,,
3509,mini-series,1,,,,,,,,,
3510,nutty,1,,,,,,,,,
3511,critical,1,,,,,,,,,
3512,midtones,1,,,,,,,,,
3513,non-profit,1,,,,,,,,,
3514,moderate,1,,,,,,,,,
3515,porter,1,,,,,,,,,
3516,hustle,1,,,,,,,,,
3517,image*,1,,,,,,,,,
3518,wheat,1,,,,,,,,,
3519,faintly,1,,,,,,,,,
3520,unmask,1,,,,,,,,,
3521,communicate,1,,,,,,,,,
3522,miscellaneous,1,,,,,,,,,
3523,notably,1,,,,,,,,,
3524,google+,1,,,,,,,,,
3525,package,1,,,,,,,,,
3526,ergonomically,1,,,,,,,,,
3527,derwent,1,,,,,,,,,
3528,generated,1,,,,,,,,,
3529,unseasonably,1,,,,,,,,,
3530,thrive,1,,,,,,,,,
3531,practical,1,,,,,,,,,
3532,tremendous,1,,,,,,,,,
3533,conceals,1,,,,,,,,,
3534,deranged,1,,,,,,,,,
3535,sensitively,1,,,,,,,,,
3536,side-note,1,,,,,,,,,
3537,flawed,1,,,,,,,,,
3538,oceanic,1,,,,,,,,,
3539,lent,1,,,,,,,,,
3540,blessed,1,,,,,,,,,
3541,strip,1,,,,,,,,,
3542,tilted,1,,,,,,,,,
3543,foggy/milky,1,,,,,,,,,
3544,theoretically,1,,,,,,,,,
3545,attaching,1,,,,,,,,,
3546,legacy,1,,,,,,,,,
3547,formulate,1,,,,,,,,,
3548,tantric,1,,,,,,,,,
3549,removing,1,,,,,,,,,
3550,strictly,1,,,,,,,,,
3551,stark,1,,,,,,,,,
3552,parachute,1,,,,,,,,,
3553,spaceweatherlive,1,,,,,,,,,
3554,fish,1,,,,,,,,,
3555,mixing,1,,,,,,,,,
3556,irreversibly,1,,,,,,,,,
3557,recommends,1,,,,,,,,,
3558,delayed,1,,,,,,,,,
3559,rjd,1,,,,,,,,,
3560,announcement,1,,,,,,,,,
3561,cycle,1,,,,,,,,,
3562,reflective,1,,,,,,,,,
3563,optical,1,,,,,,,,,
3564,pre-sunrise,1,,,,,,,,,
3565,rage,1,,,,,,,,,
3566,bucket,1,,,,,,,,,
3567,nasa,1,,,,,,,,,
3568,valentia,1,,,,,,,,,
3569,permission.my,1,,,,,,,,,
3570,rust,1,,,,,,,,,
3571,gong,1,,,,,,,,,
3572,messaged,1,,,,,,,,,
3573,examine,1,,,,,,,,,
3574,accentuates,1,,,,,,,,,
3575,assessing,1,,,,,,,,,
3576,kineasthetic,1,,,,,,,,,
3577,storage,1,,,,,,,,,
3578,shaded,1,,,,,,,,,
3579,summit,1,,,,,,,,,
3580,thames,1,,,,,,,,,
3581,unneeded,1,,,,,,,,,
3582,greeted,1,,,,,,,,,
3583,offered,1,,,,,,,,,
3584,polar,1,,,,,,,,,
3585,grayscale,1,,,,,,,,,
3586,visualising,1,,,,,,,,,
3587,drift,1,,,,,,,,,
3588,intentional,1,,,,,,,,,
3589,includes,1,,,,,,,,,
3590,dwarfing,1,,,,,,,,,
3591,flattened,1,,,,,,,,,
3592,recognise,1,,,,,,,,,
3593,fresh,1,,,,,,,,,
3594,dropbox,1,,,,,,,,,
3595,missed,1,,,,,,,,,
3596,neighbour,1,,,,,,,,,
3597,wifi,1,,,,,,,,,
3598,gridded,1,,,,,,,,,
3599,passed,1,,,,,,,,,
3600,stringy,1,,,,,,,,,
3601,overseas,1,,,,,,,,,
3602,nepal,1,,,,,,,,,
3603,founder,1,,,,,,,,,
3604,suburban,1,,,,,,,,,
3605,executing,1,,,,,,,,,
3606,crumpler,1,,,,,,,,,
3607,extol,1,,,,,,,,,
3608,alt,1,,,,,,,,,
3609,adhere,1,,,,,,,,,
3610,reasoning,1,,,,,,,,,
3611,hmmm,1,,,,,,,,,
3612,synthetic,1,,,,,,,,,
3613,dreadful,1,,,,,,,,,
3614,referring,1,,,,,,,,,
3615,hunting,1,,,,,,,,,
3616,auckland,1,,,,,,,,,
3617,lining,1,,,,,,,,,
3618,x-series/li,1,,,,,,,,,
3619,crabbe,1,,,,,,,,,
3620,presentation,1,,,,,,,,,
3621,anti-crepuscular,1,,,,,,,,,
3622,distorting,1,,,,,,,,,
3623,sitting,1,,,,,,,,,
3624,bombarded,1,,,,,,,,,
3625,candid,1,,,,,,,,,
3626,awful,1,,,,,,,,,
3627,steve,1,,,,,,,,,
3628,sans,1,,,,,,,,,
3629,smc,1,,,,,,,,,
3630,benro,1,,,,,,,,,
3631,dusky,1,,,,,,,,,
3632,programme,1,,,,,,,,,
3633,physically,1,,,,,,,,,
3634,titled,1,,,,,,,,,
3635,tolerance,1,,,,,,,,,
3636,sync,1,,,,,,,,,
3637,beta,1,,,,,,,,,
3638,not-for-profit,1,,,,,,,,,
3639,grinning,1,,,,,,,,,
3640,investing,1,,,,,,,,,
3641,priority/time,1,,,,,,,,,
3642,intersect,1,,,,,,,,,
3643,control/li,1,,,,,,,,,
3644,revealing,1,,,,,,,,,
3645,outgoing,1,,,,,,,,,
3646,component,1,,,,,,,,,
3647,anti-brush,1,,,,,,,,,
3648,revision,1,,,,,,,,,
3649,favourable,1,,,,,,,,,
3650,beacon,1,,,,,,,,,
3651,color/chroma,1,,,,,,,,,
3652,programmable,1,,,,,,,,,
3653,november,1,,,,,,,,,
3654,observing,1,,,,,,,,,
3655,histgram,1,,,,,,,,,
3656,reality.,1,,,,,,,,,
3657,fatter,1,,,,,,,,,
3658,rating,1,,,,,,,,,
3659,ballhead,1,,,,,,,,,
3660,stretching,1,,,,,,,,,
3661,experimenting,1,,,,,,,,,
3662,peaking,1,,,,,,,,,
3663,caldwell,1,,,,,,,,,
3664,base,1,,,,,,,,,
3665,must-see,1,,,,,,,,,
3666,zen-inspired,1,,,,,,,,,
3667,family,1,,,,,,,,,
3668,permission.sometimes,1,,,,,,,,,
3669,africa,1,,,,,,,,,
3670,follower,1,,,,,,,,,
3671,trained,1,,,,,,,,,
3672,career,1,,,,,,,,,
3673,countdown,1,,,,,,,,,
3674,conventional,1,,,,,,,,,
3675,obstructing,1,,,,,,,,,
3676,nasa-derived,1,,,,,,,,,
3677,variation,1,,,,,,,,,
3678,revelation,1,,,,,,,,,
3679,comparing,1,,,,,,,,,
3680,splash,1,,,,,,,,,
3681,gorgeous,1,,,,,,,,,
3682,culture.,1,,,,,,,,,
3683,branded,1,,,,,,,,,
3684,minor,1,,,,,,,,,
3685,seismograph,1,,,,,,,,,
3686,door,1,,,,,,,,,
3687,grabbing,1,,,,,,,,,
3688,company,1,,,,,,,,,
3689,hen,1,,,,,,,,,
3690,surprisingly,1,,,,,,,,,
3691,controlling,1,,,,,,,,,
3692,risking,1,,,,,,,,,
3693,coyote,1,,,,,,,,,
3694,popping,1,,,,,,,,,
3695,lilly,1,,,,,,,,,
3696,hypefocal,1,,,,,,,,,
3697,nine,1,,,,,,,,,
3698,caveat,1,,,,,,,,,
3699,embrace,1,,,,,,,,,
3700,southwest,1,,,,,,,,,
3701,spontaneous,1,,,,,,,,,
3702,scramble,1,,,,,,,,,
3703,history,1,,,,,,,,,
3704,pony,1,,,,,,,,,
3705,swinging,1,,,,,,,,,
3706,synchronized,1,,,,,,,,,
3707,stated,1,,,,,,,,,
3708,autumn,1,,,,,,,,,
3709,writer.a,1,,,,,,,,,
3710,pre-visualization,1,,,,,,,,,
3711,magenta,1,,,,,,,,,
3712,dress,1,,,,,,,,,
3713,f/,1,,,,,,,,,
3714,respective,1,,,,,,,,,
3715,gitzo,1,,,,,,,,,
3716,awkward,1,,,,,,,,,
3717,pressing,1,,,,,,,,,
3718,stayed,1,,,,,,,,,
3719,image-wide,1,,,,,,,,,
3720,fujinar,1,,,,,,,,,
3721,tinge,1,,,,,,,,,
3722,fleck,1,,,,,,,,,
3723,explains,1,,,,,,,,,
3724,in/out,1,,,,,,,,,
3725,simplicity,1,,,,,,,,,
3726,trial-and-error,1,,,,,,,,,
3727,unsung,1,,,,,,,,,
3728,blood,1,,,,,,,,,
3729,offset,1,,,,,,,,,
3730,sloppy,1,,,,,,,,,
3731,response,1,,,,,,,,,
3732,reciprocal,1,,,,,,,,,
3733,loud,1,,,,,,,,,
3734,shady,1,,,,,,,,,
3735,headstart,1,,,,,,,,,
3736,hauling,1,,,,,,,,,
3737,colour-dependancy,1,,,,,,,,,
3738,generic,1,,,,,,,,,
3739,reputation,1,,,,,,,,,
3740,dream,1,,,,,,,,,
3741,x-pro,1,,,,,,,,,
3742,nesting,1,,,,,,,,,
3743,sooc,1,,,,,,,,,
3744,september,1,,,,,,,,,
3745,woodland,1,,,,,,,,,
3746,hell,1,,,,,,,,,
3747,top-shelf,1,,,,,,,,,
3748,messed,1,,,,,,,,,
3749,rapidly,1,,,,,,,,,
3750,evaluation,1,,,,,,,,,
3751,environmentalist,1,,,,,,,,,
3752,colours/feel/emotion,1,,,,,,,,,
3753,absence,1,,,,,,,,,
3754,relate,1,,,,,,,,,
3755,sauce,1,,,,,,,,,
3756,finer,1,,,,,,,,,
3757,uhd,1,,,,,,,,,
3758,propose,1,,,,,,,,,
3759,cipa,1,,,,,,,,,
3760,inch,1,,,,,,,,,
3761,party,1,,,,,,,,,
3762,foot,1,,,,,,,,,
3763,mystery,1,,,,,,,,,
3764,glaring,1,,,,,,,,,
3765,crispness,1,,,,,,,,,
3766,subtler,1,,,,,,,,,
3767,loosely,1,,,,,,,,,
3768,normally,1,,,,,,,,,
3769,ois,1,,,,,,,,,
3770,mastered,1,,,,,,,,,
3771,fairy,1,,,,,,,,,
3772,button,1,,,,,,,,,
3773,house,1,,,,,,,,,
3774,operation,1,,,,,,,,,
3775,silky,1,,,,,,,,,
3776,divide,1,,,,,,,,,
3777,trusty,1,,,,,,,,,
3778,publish,1,,,,,,,,,
3779,acting,1,,,,,,,,,
3780,streaking,1,,,,,,,,,
3781,dominated,1,,,,,,,,,
3782,hill,1,,,,,,,,,
3783,customized,1,,,,,,,,,
3784,fortitude,1,,,,,,,,,
3785,highway,1,,,,,,,,,
3786,expansive,1,,,,,,,,,
3787,belief,1,,,,,,,,,
3788,dirt,1,,,,,,,,,
3789,disagree,1,,,,,,,,,
3790,abnormally,1,,,,,,,,,
3791,dud,1,,,,,,,,,
3792,ash,1,,,,,,,,,
3793,bash,1,,,,,,,,,
3794,retained,1,,,,,,,,,
3795,needing,1,,,,,,,,,
3796,terrible,1,,,,,,,,,
3797,expecting,1,,,,,,,,,
3798,chalked,1,,,,,,,,,
3799,castle,1,,,,,,,,,
3800,fallen,1,,,,,,,,,
3801,auto-blend,1,,,,,,,,,
3802,flood,1,,,,,,,,,
3803,swipe,1,,,,,,,,,
3804,prevent,1,,,,,,,,,
3805,threatening,1,,,,,,,,,
3806,juncture,1,,,,,,,,,
3807,dust,1,,,,,,,,,
3808,construct,1,,,,,,,,,
3809,scoping,1,,,,,,,,,
3810,separation,1,,,,,,,,,
3811,actus-gfx,1,,,,,,,,,
3812,smoother,1,,,,,,,,,
3813,toil,1,,,,,,,,,
3814,dealing,1,,,,,,,,,
3815,olde,1,,,,,,,,,
3816,on-site,1,,,,,,,,,
3817,light-sensitive,1,,,,,,,,,
3818,shifted,1,,,,,,,,,
3819,pare,1,,,,,,,,,
3820,selling,1,,,,,,,,,
3821,imperfect,1,,,,,,,,,
3822,statement,1,,,,,,,,,
3823,relationship,1,,,,,,,,,
3824,snapping,1,,,,,,,,,
3825,depressingly,1,,,,,,,,,
3826,waterfallwednesday,1,,,,,,,,,
3827,consult,1,,,,,,,,,
3828,obstructed,1,,,,,,,,,
3829,convinced,1,,,,,,,,,
3830,fred,1,,,,,,,,,
3831,center,1,,,,,,,,,
3832,king,1,,,,,,,,,
3833,self-awareness,1,,,,,,,,,
3834,picturesque,1,,,,,,,,,
3835,anticipate,1,,,,,,,,,
3836,trudge,1,,,,,,,,,
3837,grey,1,,,,,,,,,
3838,keeper,1,,,,,,,,,
3839,recording,1,,,,,,,,,
3840,nevertheless,1,,,,,,,,,
3841,supposed,1,,,,,,,,,
3842,elaborate,1,,,,,,,,,
3843,seamlessly,1,,,,,,,,,
3844,treated,1,,,,,,,,,
3845,non-technical,1,,,,,,,,,
3846,here.photographer,1,,,,,,,,,
3847,mossy,1,,,,,,,,,
3848,heaviest,1,,,,,,,,,
3849,beforehand,1,,,,,,,,,
3850,focalware,1,,,,,,,,,
3851,randomly,1,,,,,,,,,
3852,self-promoter,1,,,,,,,,,
3853,website.a,1,,,,,,,,,
3854,irregular,1,,,,,,,,,
3855,overblown,1,,,,,,,,,
3856,self,1,,,,,,,,,
3857,after-thought,1,,,,,,,,,
3858,internal,1,,,,,,,,,
3859,ramped,1,,,,,,,,,
3860,analogy,1,,,,,,,,,
3861,isolating,1,,,,,,,,,
3862,retired,1,,,,,,,,,
3863,rucksack,1,,,,,,,,,
3864,white/black,1,,,,,,,,,
3865,designboom,1,,,,,,,,,
3866,bumping,1,,,,,,,,,
3867,kg,1,,,,,,,,,
3868,traditional,1,,,,,,,,,
3869,charitable,1,,,,,,,,,
3870,disturbed,1,,,,,,,,,
3871,vaunted,1,,,,,,,,,
3872,far-flung,1,,,,,,,,,
3873,hovered,1,,,,,,,,,
3874,sanctity,1,,,,,,,,,
3875,top-notch,1,,,,,,,,,
3876,awakens,1,,,,,,,,,
3877,unusable,1,,,,,,,,,
3878,uneven,1,,,,,,,,,
3879,flesh,1,,,,,,,,,
3880,hospitable,1,,,,,,,,,
3881,camera/lens,1,,,,,,,,,
3882,abiding,1,,,,,,,,,
3883,nikon/canon,1,,,,,,,,,
3884,heatmap,1,,,,,,,,,
3885,asking,1,,,,,,,,,
3886,boulder,1,,,,,,,,,
3887,underexposure,1,,,,,,,,,
3888,dependent,1,,,,,,,,,
3889,liquid,1,,,,,,,,,
3890,trek,1,,,,,,,,,
3891,necessitate,1,,,,,,,,,
3892,deleting,1,,,,,,,,,
3893,grew,1,,,,,,,,,
3894,valuable,1,,,,,,,,,
3895,closely,1,,,,,,,,,
3896,compass,1,,,,,,,,,
3897,x-factor,1,,,,,,,,,
3898,silk,1,,,,,,,,,
3899,sill,1,,,,,,,,,
3900,distraction,1,,,,,,,,,
3901,appeal,1,,,,,,,,,
3902,immerse,1,,,,,,,,,
3903,adhering,1,,,,,,,,,
3904,folding,1,,,,,,,,,
3905,pre-production,1,,,,,,,,,
3906,hype,1,,,,,,,,,
3907,vincent,1,,,,,,,,,
3908,leeway,1,,,,,,,,,
3909,composite,1,,,,,,,,,
3910,scenery,1,,,,,,,,,
3911,delicately,1,,,,,,,,,
3912,dump,1,,,,,,,,,
3913,throwing,1,,,,,,,,,
3914,intelligence,1,,,,,,,,,
3915,arrives,1,,,,,,,,,
3916,achieves,1,,,,,,,,,
3917,lowish,1,,,,,,,,,
3918,contour,1,,,,,,,,,
3919,feared,1,,,,,,,,,
3920,gravitation,1,,,,,,,,,
3921,learnt,1,,,,,,,,,
3922,expert,1,,,,,,,,,
3923,intersected,1,,,,,,,,,
3924,muted,1,,,,,,,,,
3925,myriad,1,,,,,,,,,
3926,electrical,1,,,,,,,,,
3927,respectively,1,,,,,,,,,
3928,champagne,1,,,,,,,,,
3929,compliment,1,,,,,,,,,
3930,polarizer,1,,,,,,,,,
3931,unconscious,1,,,,,,,,,
3932,missing,1,,,,,,,,,
3933,enormity,1,,,,,,,,,
3934,water/sunset,1,,,,,,,,,
3935,l-plate,1,,,,,,,,,
3936,blatant,1,,,,,,,,,
3937,days*,1,,,,,,,,,
3938,sweat-lodge,1,,,,,,,,,
3939,printing,1,,,,,,,,,
3940,-iansony,1,,,,,,,,,
3941,agree/disagree,1,,,,,,,,,
3942,namib,1,,,,,,,,,
3943,contextualise,1,,,,,,,,,
3944,hesitant,1,,,,,,,,,
3945,influential,1,,,,,,,,,
3946,tonality,1,,,,,,,,,
3947,sensitive,1,,,,,,,,,
3948,buzz,1,,,,,,,,,
3949,risky,1,,,,,,,,,
3950,trudged,1,,,,,,,,,
3951,volcanic,1,,,,,,,,,
3952,darlene,1,,,,,,,,,
3953,sweep,1,,,,,,,,,
3954,frosty,1,,,,,,,,,
3955,entail,1,,,,,,,,,
3956,dunloe,1,,,,,,,,,
3957,pt,1,,,,,,,,,
3958,ultrapod,1,,,,,,,,,
3959,creativity,1,,,,,,,,,
3960,sneem,1,,,,,,,,,
3961,strategy,1,,,,,,,,,
3962,rattle,1,,,,,,,,,
3963,lamp,1,,,,,,,,,
3964,collected,1,,,,,,,,,
3965,combine,1,,,,,,,,,
3966,deduced,1,,,,,,,,,
3967,firm,1,,,,,,,,,
3968,misunderstood,1,,,,,,,,,
3969,still-shaded,1,,,,,,,,,
3970,lived,1,,,,,,,,,
3971,packable,1,,,,,,,,,
3972,convert,1,,,,,,,,,
3973,anthony,1,,,,,,,,,
3974,repertoire,1,,,,,,,,,
3975,instructor,1,,,,,,,,,
3976,unnecessarily,1,,,,,,,,,
3977,tweaked,1,,,,,,,,,
3978,handling,1,,,,,,,,,
3979,fur,1,,,,,,,,,
3980,budget,1,,,,,,,,,
3981,joyful,1,,,,,,,,,
3982,kick,1,,,,,,,,,
3983,graffiti,1,,,,,,,,,
3984,biking,1,,,,,,,,,
3985,wherever,1,,,,,,,,,
3986,disappointing,1,,,,,,,,,
3987,rim,1,,,,,,,,,
3988,frantic,1,,,,,,,,,
3989,rid,1,,,,,,,,,
3990,helped,1,,,,,,,,,
3991,funny,1,,,,,,,,,
3992,lengthy,1,,,,,,,,,
3993,baseline,1,,,,,,,,,
3994,sharpening,1,,,,,,,,,
3995,maximising,1,,,,,,,,,
3996,channel.hang,1,,,,,,,,,
3997,collective,1,,,,,,,,,
3998,emphasize,1,,,,,,,,,
